SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,trajectory
0,0.03935642428166811,52,0.0,0.2850060933961197,13596.473253950042,4.0,0.0,1.0,0.0,0.0,improving
0,0.06905485739925188,56,0.0,0.10309341350021799,5763.852297070729,2.0,0.0,1.0,0.0,0.0,improving
1,0.6736040666737704,35,2.0,0.027457944818871927,2063.7627144881635,2.0,0.0,0.0,1.0,0.0,deteriorating
0,0.0007571827249492958,82,0.0,0.18465057273834548,3088.825947730785,9.0,1.0,0.0,0.0,0.0,deteriorating
0,0.014649181832335935,62,0.0,0.016144431750643968,8175.947683878193,6.0,0.0,0.0,0.0,0.0,improving
0,0.5121197159482902,34,1.0,0.8039528306917816,6282.56611860746,17.0,1.0,3.0,0.0,0.0,deteriorating
0,0.03544265121157307,75,0.0,0.006486697692228102,4951.461605399629,5.0,0.0,0.0,0.0,0.0,deteriorating
0,0.0813807963162649,46,1.0,0.49688442087758344,9435.660271165492,14.0,0.0,2.0,0.0,2.0,stable
1,0.6156498730651678,42,0.0,0.7907602998942775,6085.382095571926,11.0,2.0,2.0,0.0,1.0,improving
0,0.42770582951697655,30,0.0,0.19912564346401534,2502.8835331927653,10.0,1.0,0.0,0.0,0.0,stable
0,0.9602365194911365,28,0.0,0.9675345536984,1245.5785189248463,4.0,0.0,1.0,0.0,0.0,stable
0,0.30944582924645875,65,0.0,0.678825727978654,3272.590155659248,6.0,0.0,0.0,0.0,0.0,stable
0,0.01132303217455411,49,1.0,0.004915004293469998,2993.905709086523,8.0,0.0,0.0,0.0,0.0,stable
0,0.026749923556835878,55,0.0,0.1700875813240875,8143.759606888739,8.0,0.0,1.0,0.0,0.0,stable
0,0.0,71,0.0,0.20159222867270507,8627.135086111359,11.0,0.0,1.0,0.0,0.0,stable
0,0.8857027541973691,43,0.0,0.7519023662418806,8230.109782940142,19.0,1.0,2.0,1.0,3.0,stable
0,0.24210942127667515,53,0.0,0.2069248754191427,7319.869354272153,6.0,0.0,2.0,0.0,2.0,improving
0,0.027410150156362195,42,1.0,0.13026010948888225,9986.245044104027,8.0,0.0,0.0,0.0,1.0,deteriorating
0,0.006638406295014653,76,0.0,0.0015784597898795584,1336.7317599303647,2.0,0.0,0.0,1.0,0.0,deteriorating
0,0.028769605564664565,78,0.0,0.17032447318542435,3237.970330672161,8.0,0.0,1.0,0.0,0.0,stable
0,0.36952908999482015,44,0.0,0.45242527127363824,13203.097158640834,12.0,0.0,2.0,0.0,3.0,stable
0,0.023590501730721063,60,0.0,0.22999012452351644,12043.999028589224,6.0,0.0,1.0,0.0,1.0,deteriorating
0,0.11792980558115009,74,0.0,0.17238376751208118,12664.278919529668,10.0,0.0,1.0,0.0,0.0,stable
0,0.18554716040383143,59,3.0,0.12317503035503037,3872.899986122292,4.0,1.0,0.0,0.0,1.0,deteriorating
0,0.8416004361139238,27,0.0,0.0,3821.970457003097,0.0,2.0,0.0,0.0,0.0,improving
0,0.07874248480383757,64,2.0,0.29693156855116265,15834.960274194184,23.0,1.0,1.0,1.0,1.0,stable
0,0.9585717179035885,54,0.0,0.1807987208259565,3795.9271432150763,3.0,0.0,0.0,0.0,3.0,stable
1,1.0,38,0.0,0.1859161845721008,3486.4814912275583,2.0,3.0,0.0,1.0,2.0,stable
0,0.307850299863389,59,0.0,0.32629862286946376,16602.303640429793,9.0,0.0,2.0,0.0,3.0,stable
0,0.06849420063016524,51,0.0,0.4280772628673518,1886.7491502973937,12.0,0.0,1.0,0.0,0.0,stable
0,0.18762900618282474,47,0.0,0.24186675758374745,8372.547023333427,9.0,0.0,2.0,0.0,3.0,improving
0,0.003258314351751828,42,0.0,1.1055278768238797,6180.7540461445,4.0,0.0,3.0,0.0,1.0,improving
0,0.2348380332794813,33,0.0,0.08097396697186961,4959.352177105686,3.0,0.0,0.0,2.0,1.0,stable
0,0.12628834694092905,50,0.0,0.759371145798916,4388.128528510921,8.0,0.0,2.0,0.0,1.0,stable
0,0.9396062197054827,56,0.0,0.13693708632317472,6241.828068785789,3.0,0.0,1.0,0.0,0.0,stable
0,0.2501373096715824,42,0.0,0.26591740046697027,5060.54977993208,7.0,0.0,2.0,0.0,2.0,stable
0,0.1199777475364438,55,0.0,0.24786211784276893,4404.70507699715,4.0,0.0,0.0,0.0,0.0,improving
0,0.030108627017152546,44,0.0,0.2561324492170523,6217.751768061927,5.0,0.0,2.0,0.0,2.0,improving
0,0.066505061558332,59,0.0,0.34839859006662,11211.589815226698,15.0,0.0,2.0,0.0,2.0,improving
0,0.870926477115994,28,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,stable
0,0.0014211764167238227,72,0.0,0.4667348080208347,3960.0449006415797,16.0,0.0,1.0,0.0,0.0,stable
0,0.13181598935883856,35,0.0,0.59825405193362,4135.052468192417,5.0,0.0,1.0,0.0,0.0,improving
0,0.17994068130547594,77,0.0,0.29298330986372945,1106.3680612884496,6.0,0.0,1.0,0.0,0.0,improving
0,0.7046648168152034,52,0.0,0.5195568274171463,7605.806859752938,15.0,0.0,1.0,0.0,1.0,improving
0,0.22181277619842008,42,1.0,0.501308010516499,6096.648975090365,16.0,0.0,2.0,0.0,1.0,stable
0,0.08281674130409673,44,1.0,0.12388206717556173,3765.4305942656497,5.0,0.0,0.0,1.0,1.0,deteriorating
0,0.9568227244811229,37,0.0,0.0,3945.9899174950765,1.0,0.0,0.0,0.0,0.0,stable
0,0.6395971743378124,32,2.0,0.397246068851283,4430.877475112987,8.0,0.0,1.0,0.0,1.0,stable
0,0.05855342100816749,38,0.0,0.2719968021036058,11582.779611184906,9.0,0.0,1.0,0.0,0.0,improving
0,0.7399241446841465,54,0.0,0.2865086854471534,7655.0926882898475,8.0,0.0,1.0,0.0,0.0,stable
0,0.0035146099237903304,66,0.0,0.3062521622530389,21535.34736432242,16.0,0.0,3.0,0.0,0.0,improving
0,0.40190711216863223,69,0.0,0.2569618586811558,3474.3933098506764,4.0,0.0,1.0,0.0,1.0,stable
0,0.20064149868083211,48,0.0,0.5121424702905991,3344.348243977332,8.0,0.0,1.0,0.0,1.0,stable
0,0.6981984648749247,50,0.0,0.22821666323736228,6951.400936812981,8.0,0.0,1.0,0.0,2.0,stable
0,0.4569489460833847,35,0.0,0.2859329685783533,10594.73251966744,8.0,0.0,2.0,0.0,0.0,improving
0,0.012915914639120722,56,0.0,0.18329701789741576,4314.462663945812,9.0,0.0,1.0,0.0,0.0,improving
0,0.9451005557046342,31,0.0,0.0,2065.6018602709673,0.0,0.0,0.0,0.0,0.0,stable
0,0.5245147649126128,57,0.0,0.290664397451727,11644.393078959665,13.0,0.0,1.0,0.0,1.0,stable
0,0.896952543559313,63,0.0,0.3172159723104985,4101.881939834158,4.0,0.0,1.0,0.0,1.0,stable
0,0.2353912699894822,43,0.0,0.8625351676251869,2508.4213674746634,7.0,0.0,1.0,1.0,2.0,stable
0,0.23342089365319668,72,0.0,0.28233137481483456,4555.8359496922985,14.0,0.0,0.0,0.0,0.0,improving
0,0.007259987904587904,74,0.0,1.4873642710998898,2291.5953652299027,9.0,0.0,2.0,0.0,1.0,stable
0,0.09862227601843476,63,0.0,0.15591376675821544,11700.48029834145,10.0,0.0,1.0,0.0,0.0,stable
0,0.2015110267781112,53,0.0,0.43329996491541745,4405.170071014654,5.0,0.0,1.0,0.0,2.0,stable
0,0.12369335034113023,64,0.0,0.30071008260449716,5340.489296022534,21.0,0.0,1.0,0.0,0.0,stable
0,0.038751344296659225,71,0.0,0.5475640123336966,3839.776537546261,11.0,0.0,2.0,0.0,0.0,improving
0,0.525673800550214,48,0.0,0.1796350537109225,78007.80977349498,19.0,0.0,2.0,0.0,1.0,improving
0,0.0035950918722329737,51,0.0,0.4376170889262396,8980.625349440073,14.0,0.0,3.0,0.0,2.0,stable
0,0.003765504526437737,65,1.0,0.2607955931948707,12353.609156629558,11.0,0.0,2.0,0.0,1.0,deteriorating
0,0.136239387307039,70,1.0,0.13134731685423076,2928.4426246675353,5.0,0.0,0.0,0.0,0.0,stable
0,0.0,72,1.0,0.4153486963435253,5341.298442789662,12.0,0.0,1.0,0.0,1.0,deteriorating
0,0.07286027682096737,67,0.0,0.3813902587345927,8921.31241040199,20.0,0.0,1.0,0.0,0.0,improving
0,0.03229379219875718,54,0.0,0.113049923395077,14206.786563446405,8.0,0.0,1.0,0.0,2.0,stable
0,0.05874652912434825,56,0.0,1.4211768986166284,3181.568180987274,15.0,0.0,3.0,0.0,0.0,improving
0,0.1640054516746669,39,0.0,0.1426401238248506,2348.8029407804866,8.0,0.0,0.0,0.0,0.0,stable
0,0.4923890984420535,54,0.0,0.21329518683520904,8892.273886801548,6.0,0.0,1.0,0.0,3.0,improving
0,0.08071549038347425,40,0.0,0.06717708943636777,6638.455980127135,5.0,0.0,0.0,0.0,2.0,stable
0,0.7755882826686163,30,0.0,0.16582770238101527,3849.7654369309294,4.0,0.0,0.0,0.0,1.0,stable
0,0.3246737165924744,56,1.0,0.27582921582938613,9717.871292882273,8.0,0.0,2.0,0.0,1.0,deteriorating
0,0.936649633097732,33,1.0,0.23102058956506055,12595.43802932936,8.0,0.0,0.0,1.0,0.0,stable
0,0.01225985554248853,88,1.0,0.0030438884401534127,7017.16994358248,6.0,0.0,0.0,0.0,0.0,stable
0,0.04321107640257412,53,0.0,0.2860745133216549,7346.743466687742,13.0,0.0,1.0,0.0,0.0,stable
0,0.01733552606134279,34,0.0,0.12518303618540622,2670.621726412075,6.0,0.0,0.0,0.0,0.0,stable
0,0.8467441121943412,64,0.0,0.6384973477676084,4690.3960579845325,15.0,0.0,0.0,0.0,0.0,improving
0,0.7663301908133119,33,0.0,0.12885456603424383,3609.9904695783584,5.0,0.0,0.0,0.0,0.0,improving
0,0.024790316790622605,71,0.0,0.4189022390059992,7600.01029584685,9.0,1.0,2.0,0.0,0.0,deteriorating
0,0.1328697264147947,76,0.0,0.37990230936277397,8074.135003338552,8.0,0.0,2.0,0.0,0.0,stable
1,0.6099689405800173,48,4.0,4.937870299333738,10630.558376278099,17.0,0.0,5.0,0.0,2.0,stable
0,0.13223605767730312,53,0.0,0.34218366328126515,5990.499624452017,13.0,0.0,1.0,0.0,1.0,stable
0,0.06291392097605031,63,0.0,0.27941679210747444,6520.73812228256,4.0,0.0,1.0,0.0,0.0,stable
0,0.049397880814817996,50,0.0,4.0,1398.1270202312362,5.0,0.0,0.0,0.0,0.0,improving
0,0.19082296604617635,47,0.0,0.4806677871399003,11919.580975025983,22.0,0.0,3.0,0.0,0.0,stable
0,0.031191876639432667,41,0.0,0.21502118012839488,10629.03569533994,10.0,0.0,1.0,0.0,0.0,stable
0,0.05946142252338745,61,1.0,0.375779895852839,6770.160043053773,19.0,0.0,2.0,0.0,0.0,deteriorating
0,0.0,44,0.0,0.0,3478.398639237627,4.0,1.0,0.0,0.0,0.0,stable
0,0.0043164762653484815,69,1.0,0.5106125907772024,5771.796428055074,9.0,0.0,1.0,0.0,0.0,stable
0,0.041013693388850164,28,0.0,0.08153221903961651,2311.3570697939076,2.0,0.0,0.0,0.0,0.0,improving
0,0.03028538802187343,70,0.0,0.2055931149716849,3823.467761148912,8.0,0.0,2.0,0.0,0.0,stable
0,0.0004586346668731517,58,0.0,0.19065094367668242,6578.074098826075,9.0,1.0,2.0,1.0,3.0,deteriorating
0,0.6132864561212494,41,0.0,0.2522193068519035,19123.784042715648,9.0,0.0,2.0,0.0,1.0,improving
0,0.03936796976183197,55,0.0,0.2630246657081054,22995.19690307225,8.0,0.0,3.0,0.0,1.0,stable
0,0.19216491773336863,60,0.0,0.2952017737816447,13242.071304340589,4.0,2.0,1.0,0.0,0.0,stable
0,0.9542793614283813,46,1.0,0.17880732812987934,3085.432447439021,4.0,1.0,1.0,0.0,1.0,stable
0,0.34832903497906414,33,0.0,0.1595490946300956,4379.117115294114,4.0,0.0,0.0,0.0,2.0,improving
0,0.08822429153947432,46,0.0,0.32300456480297174,3756.346163083481,12.0,0.0,1.0,0.0,0.0,stable
0,0.03305618778184474,73,0.0,0.7935303600493494,4893.279649470931,15.0,0.0,2.0,0.0,0.0,improving
0,0.06150507374424305,56,0.0,0.0709306768901038,7541.09956084709,10.0,0.0,0.0,1.0,3.0,stable
0,0.0095950987479708,64,0.0,0.6447378599108533,4712.24817257705,8.0,0.0,1.0,0.0,1.0,stable
0,0.5721665385907908,43,0.0,0.3877206188249507,6596.895709265097,5.0,0.0,2.0,0.0,3.0,stable
0,0.02020733864415866,61,0.0,0.22588610059314354,8000.103056560466,7.0,0.0,1.0,0.0,0.0,stable
0,0.6073443301854715,53,1.0,0.3101437240693852,9638.355198827227,18.0,0.0,2.0,0.0,0.0,stable
0,0.2650116441301283,38,1.0,0.10297761454451627,11402.152294779176,15.0,0.0,2.0,0.0,3.0,stable
0,0.6048236398395529,62,1.0,0.36297632912141364,8638.977083874765,4.0,0.0,1.0,1.0,4.0,deteriorating
0,0.7197572643269688,45,0.0,0.42244809469063205,12638.764314636004,10.0,0.0,2.0,0.0,3.0,stable
0,0.04360253822437922,35,0.0,0.29606620875336925,9288.414977305216,8.0,0.0,1.0,0.0,1.0,improving
0,0.01073415912633423,79,0.0,0.008784800931566914,4497.355510911016,13.0,1.0,0.0,0.0,0.0,stable
1,0.45087062785107207,44,0.0,0.582731990105831,1475.8209880827164,12.0,0.0,1.0,0.0,2.0,improving
0,0.6370902476790731,61,1.0,0.4202597612681101,11695.561250374802,14.0,0.0,2.0,0.0,2.0,stable
0,0.4423900251547218,28,0.0,0.45868085085486077,1642.8321269576384,8.0,0.0,1.0,0.0,0.0,improving
0,0.05193067292462501,56,0.0,0.3695496609528117,7041.439039221913,13.0,0.0,2.0,0.0,1.0,stable
0,0.2870209821298786,52,1.0,0.2785054782238685,5481.105280239987,19.0,0.0,0.0,0.0,0.0,stable
0,0.0735544602061308,87,1.0,0.007580273786032933,2662.1638489486922,5.0,0.0,0.0,0.0,0.0,stable
0,0.9889669085548378,55,1.0,0.23998016648762008,4107.929944896161,5.0,0.0,0.0,0.0,0.0,stable
0,0.14171747548667096,50,0.0,0.20582493405973878,7646.836927841897,6.0,0.0,2.0,0.0,0.0,stable
0,0.009388492290540841,64,0.0,0.0877737990255477,10074.634738551877,10.0,0.0,1.0,1.0,0.0,stable
0,0.17958019572923925,41,0.0,0.16506627972843094,17155.834336814514,13.0,0.0,1.0,0.0,0.0,deteriorating
0,0.4523448865381527,44,1.0,0.3253832376739758,12411.263814464333,13.0,0.0,3.0,0.0,2.0,stable
0,0.3521693283526555,46,0.0,0.42077610755709294,4334.660800007715,15.0,0.0,0.0,0.0,1.0,stable
0,0.3123193655705386,46,2.0,0.3426447836379019,6395.564799228665,9.0,0.0,2.0,0.0,3.0,deteriorating
0,0.327058381201809,30,0.0,0.11440401086404257,6839.405228341743,10.0,0.0,0.0,0.0,1.0,improving
0,0.06630841734889979,47,0.0,0.010567283777393294,7139.691670994378,6.0,0.0,0.0,1.0,2.0,stable
0,0.02582875780996042,89,0.0,0.3174707975251125,6261.415219888273,14.0,1.0,1.0,0.0,0.0,stable
0,0.0497065233467737,69,0.0,0.14390311927474378,3206.4864746904773,12.0,0.0,0.0,0.0,0.0,stable
0,0.6992001901263462,30,0.0,0.3670584368734278,589.3554730815428,2.0,0.0,0.0,1.0,0.0,stable
0,0.915082342536668,44,3.0,0.44229100315956954,3037.770985514303,5.0,1.0,0.0,0.0,1.0,stable
0,0.7741344153484706,55,3.0,0.7081888293132297,2882.3714422896105,5.0,0.0,2.0,0.0,0.0,improving
0,0.7238200982442116,63,0.0,0.5245169948946283,2421.2242716715077,7.0,0.0,0.0,0.0,0.0,improving
0,0.04413126116493223,66,0.0,0.22137878853903853,7661.680341910509,5.0,0.0,2.0,0.0,0.0,stable
0,0.1294590494863312,69,0.0,0.579631267481753,8071.521269130571,20.0,0.0,4.0,0.0,0.0,stable
0,0.07584917963508651,76,2.0,0.13017001686663351,8619.443686431357,17.0,0.0,0.0,0.0,0.0,stable
0,0.013548498895883264,71,0.0,0.0027236885369642553,8620.213274516835,11.0,1.0,0.0,0.0,0.0,stable
0,0.058623536835499236,49,1.0,0.2436297454171957,4218.769107414078,11.0,0.0,1.0,1.0,1.0,stable
0,0.05875990546179387,67,0.0,0.07076386589041277,3270.7598244046662,7.0,0.0,0.0,0.0,0.0,improving
0,0.01180964030644426,54,0.0,0.14227080814785376,38673.851042212955,19.0,0.0,2.0,0.0,3.0,stable
1,1.0,49,3.0,0.3985920159015751,5049.271336573594,4.0,1.0,1.0,0.0,2.0,deteriorating
0,0.09246654010576984,55,1.0,0.48760295758500327,3734.5818678099654,9.0,0.0,2.0,0.0,2.0,stable
0,0.28345301237721254,58,0.0,0.32333686880666634,5812.083255444857,9.0,0.0,1.0,0.0,1.0,stable
0,0.05079587365069285,47,0.0,1.1195760427956254,4687.704796546872,14.0,0.0,6.0,0.0,2.0,stable
1,0.5689001266679987,45,0.0,0.4908440554596809,5421.234206593904,6.0,0.0,0.0,0.0,2.0,improving
0,0.07305645889186958,52,1.0,0.5121199437999562,2574.8768587894515,5.0,0.0,1.0,0.0,1.0,stable
0,0.5581760934854451,43,1.0,0.5670454106792178,6418.179281683971,7.0,0.0,3.0,0.0,1.0,stable
0,0.003948468299175034,32,0.0,0.24351046298436638,2168.4825064306,9.0,0.0,1.0,0.0,0.0,stable
0,0.42315093965608735,54,0.0,0.5790923466375446,11911.586759967302,19.0,0.0,4.0,1.0,3.0,improving
0,0.048511178326051785,55,0.0,0.19552099714897211,9791.689131476174,5.0,1.0,1.0,1.0,3.0,deteriorating
0,0.8957749796506652,54,0.0,0.4522488205766296,7279.330272796663,17.0,0.0,2.0,0.0,1.0,stable
0,0.02251974185752105,73,0.0,0.2327496297563014,8022.337503968429,9.0,0.0,1.0,0.0,1.0,stable
0,0.018040898723903166,70,0.0,0.1332756120939786,4024.516564368117,15.0,0.0,0.0,0.0,0.0,stable
0,0.014164899214207488,54,0.0,0.446329994324905,5106.891259301329,5.0,0.0,1.0,0.0,1.0,stable
0,0.03099205361703385,60,0.0,0.4404243731597893,7204.337260415324,5.0,1.0,2.0,0.0,0.0,deteriorating
0,0.0,33,0.0,0.31714246375470784,5882.778012946855,9.0,0.0,1.0,0.0,0.0,stable
0,0.3800134241477679,29,0.0,0.34103000794507055,7917.138173518182,4.0,0.0,1.0,0.0,0.0,improving
0,0.1544904670012382,59,1.0,0.045651588165489955,10552.04287607911,6.0,1.0,1.0,1.0,0.0,deteriorating
0,0.9488687154106377,48,0.0,0.0,7501.668811893838,0.0,0.0,0.0,0.0,2.0,improving
0,0.1730736294810605,37,0.0,0.1581132652457183,6925.791128736969,13.0,0.0,0.0,0.0,0.0,stable
0,0.1743523590966022,75,0.0,0.056392483964118764,9525.624792386965,7.0,0.0,1.0,0.0,0.0,improving
1,1.0,49,1.0,0.10476179732513921,12595.770731052095,2.0,0.0,0.0,0.0,0.0,stable
0,0.0,55,0.0,0.45128166203347175,7245.024371187318,24.0,0.0,3.0,0.0,0.0,stable
0,0.2204087668699508,57,1.0,0.3779459297887891,9812.685614960237,11.0,0.0,2.0,0.0,1.0,deteriorating
0,0.35459182000149625,41,0.0,0.05894337021079708,5320.779943183759,3.0,0.0,0.0,0.0,1.0,stable
0,0.1901438788370426,67,0.0,0.9306708256422929,1989.0303758945602,8.0,0.0,2.0,0.0,0.0,stable
1,0.9569914106251391,46,0.0,1.2571354958729655,3604.2110322717463,12.0,0.0,2.0,0.0,4.0,stable
1,0.8358179138421261,31,1.0,0.12921617704634372,9535.460085972878,5.0,1.0,0.0,0.0,1.0,stable
0,0.14918965977066465,66,0.0,0.45782587590056845,9580.186151430822,13.0,0.0,2.0,0.0,1.0,improving
0,0.9613279866752144,27,0.0,0.11961166878819322,2319.340837279699,1.0,0.0,0.0,0.0,0.0,improving
0,0.06138105621420772,41,0.0,0.3161278092140031,7135.980504534474,10.0,0.0,2.0,0.0,2.0,improving
0,0.14867832920175936,39,0.0,0.12882232253845624,5291.287167819445,6.0,0.0,0.0,0.0,1.0,stable
0,0.5814874556912522,65,0.0,0.5961463639912837,2337.1154433499178,6.0,0.0,1.0,0.0,0.0,stable
0,0.1437322710833206,40,0.0,0.42582699958117015,6261.771079418439,10.0,0.0,2.0,0.0,1.0,stable
0,0.01254095381829082,35,1.0,0.3190714866342639,5952.826136632174,8.0,0.0,1.0,0.0,1.0,stable
0,0.00793488062651774,46,1.0,0.2778338310413189,7101.024877581567,8.0,0.0,2.0,0.0,2.0,improving
1,0.8070378637630008,56,2.0,0.21427060711576318,1484.941106948604,2.0,0.0,0.0,0.0,1.0,improving
1,1.0,60,7.0,4.374767476086586,5134.937340148353,12.0,1.0,9.0,2.0,0.0,deteriorating
0,0.22679712283699124,77,3.0,0.2127220171056686,8697.1394047968,17.0,0.0,3.0,0.0,0.0,improving
0,0.10889365409640334,41,0.0,0.10506617785500307,7709.961472322385,5.0,0.0,1.0,0.0,0.0,stable
0,0.002317537134703417,57,0.0,0.5998546286334582,13718.407230636905,4.0,0.0,2.0,0.0,0.0,improving
0,0.3759635974003838,65,0.0,0.40600632242560486,5998.780874310648,7.0,0.0,1.0,0.0,1.0,improving
0,0.004691805953173395,83,1.0,0.00041775546239047434,12045.925653468676,2.0,0.0,0.0,0.0,1.0,deteriorating
0,0.0,53,0.0,0.3304562353352279,10655.525883745378,10.0,0.0,1.0,1.0,2.0,stable
0,0.011125842672021543,82,0.0,0.09516089393532867,9050.84940859086,7.0,0.0,1.0,0.0,0.0,improving
0,0.011165237203299766,60,2.0,0.25442192081134324,9734.12316807373,25.0,0.0,1.0,0.0,0.0,stable
0,0.7815916220714378,37,2.0,0.2853068110391551,4381.41806715742,8.0,0.0,2.0,1.0,3.0,improving
0,0.00854389167756919,43,0.0,0.18119836295391284,1724.4308596631392,10.0,0.0,0.0,1.0,1.0,deteriorating
0,0.30911140962742095,50,0.0,0.4026330696075638,7338.543329371177,16.0,0.0,2.0,0.0,3.0,deteriorating
0,0.059085467023585164,81,0.0,0.029388601260312786,7956.5503281176225,4.0,0.0,0.0,0.0,0.0,stable
0,0.3690166503979011,38,0.0,0.7387826361570808,10379.445909347885,11.0,0.0,2.0,0.0,2.0,stable
0,0.3409228869546292,37,0.0,0.4714550723403808,12580.179927239029,11.0,0.0,2.0,0.0,0.0,improving
0,0.8547742897368198,60,0.0,0.21539956664387386,6656.703325451831,4.0,0.0,1.0,0.0,0.0,improving
0,0.9527074664248144,36,0.0,0.39940159430613126,5380.1189929259235,6.0,0.0,1.0,2.0,2.0,deteriorating
0,0.009947721247293038,77,0.0,0.0018800767607812137,6369.3871449513845,5.0,1.0,0.0,0.0,0.0,stable
0,0.14306341947575657,64,0.0,0.2598106316172235,9842.085757285162,8.0,0.0,2.0,0.0,0.0,improving
1,0.7403257656348323,38,4.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,improving
0,0.36597905891588534,40,1.0,0.3851851977556936,5387.2091710451505,7.0,0.0,0.0,0.0,3.0,stable
0,0.0009904244551491542,37,1.0,0.1793829412108484,7347.323660695096,4.0,0.0,1.0,0.0,0.0,stable
0,0.13711395170425258,48,0.0,0.09258518115434869,10268.479900532993,8.0,0.0,0.0,0.0,2.0,improving
0,0.013772532723157005,64,0.0,0.28929458159218996,3639.929542294756,4.0,0.0,0.0,0.0,0.0,stable
0,0.41302299292113326,47,0.0,2.0091097253595303,553.3397725987529,9.0,1.0,1.0,0.0,1.0,improving
0,0.0,48,0.0,0.0,4232.511697889232,4.0,0.0,0.0,0.0,0.0,stable
0,0.0007151613136960598,72,0.0,0.1826467206683766,6344.485953979337,3.0,0.0,1.0,0.0,0.0,stable
0,0.20220329554466582,64,0.0,0.040237635234099595,26441.018253112084,6.0,0.0,0.0,0.0,1.0,stable
1,0.8622227538524567,28,3.0,0.22446400980728148,3106.150906190836,8.0,1.0,0.0,0.0,0.0,deteriorating
0,0.03763247357683158,62,0.0,0.2832665082207265,16349.293642091367,17.0,0.0,2.0,0.0,1.0,improving
0,0.023562338184712817,74,0.0,0.006559870002545215,4904.262475722596,4.0,0.0,0.0,0.0,0.0,improving
0,0.7247323296963276,54,0.0,0.6458919807384615,3619.9287362430127,4.0,0.0,1.0,0.0,1.0,improving
0,0.0726489480785294,37,0.0,0.258671593843714,5406.983765584493,5.0,0.0,2.0,0.0,0.0,stable
0,0.31714745818462375,44,1.0,0.6812067372918936,16945.44824060619,9.0,0.0,3.0,0.0,2.0,deteriorating
0,0.6933780018989499,50,0.0,0.07850636043076105,2772.645843068569,2.0,0.0,0.0,0.0,3.0,stable
0,0.043614428446131524,69,0.0,0.0047121402064896735,3453.5592903479396,3.0,0.0,0.0,1.0,0.0,stable
1,0.29110203218568814,42,3.0,0.6639700190889097,2479.9485003029854,4.0,0.0,1.0,0.0,4.0,stable
1,0.8923466259447372,41,1.0,0.19486529857247922,3308.3346801140124,3.0,0.0,0.0,0.0,0.0,stable
0,0.00922045866446239,65,0.0,0.48231118450351373,6034.890469257691,7.0,0.0,1.0,0.0,0.0,improving
0,0.6625341738545358,36,0.0,0.45934211951122145,4969.82761301385,8.0,0.0,1.0,1.0,2.0,stable
0,0.6933424382234066,68,0.0,0.5063388732133084,4127.48750080149,7.0,0.0,1.0,0.0,0.0,improving
0,0.04609472126769105,41,1.0,0.4152688116064914,10441.707615852583,25.0,1.0,3.0,0.0,3.0,deteriorating
0,0.01414465255968844,82,0.0,0.08468126305021384,5327.842048441756,11.0,0.0,0.0,1.0,0.0,stable
0,0.9542809889100006,31,0.0,0.008136662018205535,2416.676854932099,1.0,0.0,0.0,0.0,0.0,stable
0,0.0,25,0.0,0.14657077183566852,1018.9592417748851,3.0,0.0,0.0,0.0,0.0,improving
0,0.013681018232283017,82,1.0,0.3301715966605082,3231.088145330899,24.0,0.0,0.0,1.0,0.0,stable
0,0.27403883108392646,53,0.0,0.37481272604178545,3986.439106348533,7.0,0.0,1.0,0.0,2.0,improving
0,0.0,61,0.0,0.3565836366508973,4809.861384356844,13.0,0.0,1.0,0.0,1.0,stable
0,0.00902069558371376,42,0.0,0.3261061259533865,4711.981150786192,5.0,0.0,1.0,0.0,1.0,stable
1,0.9954146901892531,43,0.0,0.15110204080792713,6925.868345053363,7.0,1.0,0.0,0.0,4.0,stable
0,0.0,46,0.0,0.15429796071799165,7349.855860603079,4.0,1.0,2.0,0.0,1.0,stable
0,0.00891945262719251,65,1.0,0.08956820162586128,14404.552125622742,12.0,0.0,1.0,0.0,1.0,stable
1,0.29172445522211565,72,5.0,0.6964746732562456,3779.5659929337216,13.0,0.0,2.0,1.0,0.0,stable
0,0.2002958629766323,74,0.0,0.3940163129978613,10728.532955200253,15.0,0.0,1.0,0.0,0.0,stable
0,1.0,26,1.0,0.0,799.9903650869578,1.0,1.0,0.0,0.0,0.0,deteriorating
0,0.20484583111558008,47,2.0,0.03305464192865764,9999.789348691922,4.0,0.0,0.0,1.0,1.0,stable
0,0.17309828613447262,35,0.0,0.2612594945094265,15045.612102011977,8.0,0.0,1.0,0.0,0.0,stable
1,0.9430245722204086,32,0.0,0.9547746776174776,1909.4702465507523,6.0,1.0,1.0,0.0,0.0,stable
0,0.42984306469506717,53,0.0,0.593942146220826,7658.430238965518,10.0,0.0,2.0,0.0,0.0,stable
0,0.021110055419877285,75,0.0,0.17931270176038694,10338.30528715287,13.0,0.0,1.0,0.0,0.0,stable
0,1.0,35,0.0,1.2567243399334915,1310.536505729086,8.0,0.0,1.0,0.0,1.0,improving
