SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.12148597,66,0,1.144969556,3448.0,11,0,2,0,1.0
0,0.184360521,66,0,0.3046875,6655.0,5,0,1,0,0.0
0,0.004800768,62,0,0.631273745,5000.0,19,0,2,0,0.0
0,0.9999999,28,0,0.013116802,1600.0,0,0,0,0,2.0
0,0.007371762,25,0,0.242174629,1820.0,11,0,0,0,0.0
0,0.237752969,54,0,0.263491106,3316.0,6,0,1,0,3.0
0,0.9999999,32,0,0.088194444,2879.0,4,0,0,0,0.0
1,0.299621909,49,3,0.777724893,2100.0,15,2,1,0,1.0
0,0.47680153,69,0,5.863701578,696.0,16,0,2,0,0.0
0,0.169970751,52,0,0.49897881,7833.0,4,0,1,0,0.0
0,0.177679937,56,0,0.22114699,9816.0,7,0,1,0,0.0
0,0.005157071,58,0,0.293211162,2400.0,7,0,1,0,0.0
0,0.75226277,63,0,0.422084326,24333.0,14,0,1,0,0.0
0,0.056238645,63,0,0.299902586,22583.0,17,0,2,0,0.0
0,0.137916378,44,0,0.368498303,10900.0,8,0,3,0,1.0
0,0.198118883,53,0,0.53308759,5696.0,10,0,1,0,0.0
0,0.102222444,58,0,0.16463454,15500.0,5,0,1,0,1.0
0,0.0,42,0,0.25805316,5680.0,10,0,2,0,0.0
0,0.555676137,56,0,0.244191636,6240.0,4,0,1,0,2.0
0,0.9999999,33,0,0.003994674,750.0,0,0,0,0,1.0
0,0.9999999,40,0,0.107451581,27416.0,5,0,1,0,3.0
0,0.071419048,36,0,0.031312458,1500.0,3,0,0,0,1.0
0,0.0,63,0,0.000159987,12500.0,13,0,0,0,1.0
0,0.076460634,59,0,0.141142943,20000.0,8,0,1,0,2.0
0,0.723130709,64,1,0.118395811,44308.0,16,0,2,0,0.0
0,0.548278263,60,1,0.288193531,11408.0,12,0,2,0,0.0
0,0.092012879,49,0,0.353608783,13480.0,16,0,4,0,2.0
0,0.843323239,29,0,0.106071514,4166.0,3,0,0,0,0.0
0,0.145134948,45,0,0.587820929,32366.0,12,0,6,0,3.0
0,0.0,66,0,0.0,1.0,18,0,0,1,0.0
0,0.241915975,52,1,0.131558852,18333.0,8,0,1,0,4.0
0,0.0,43,0,0.904246461,1200.0,4,0,1,0,4.0
0,0.134304106,36,0,0.29696288,5333.0,13,0,1,0,1.0
0,0.067891488,57,0,0.19188438,8994.0,6,0,1,0,1.0
0,0.561325849,40,0,0.13644706,15800.0,4,0,1,0,0.0
0,0.195648438,67,0,0.237617745,3290.0,9,0,0,0,1.0
0,0.710934187,36,0,1.680216802,3320.0,14,0,1,0,0.0
0,0.212262579,36,0,0.532733369,5666.0,8,0,2,0,2.0
0,0.146748165,34,0,0.206236231,5900.0,6,0,1,0,1.0
0,0.505256669,44,0,0.597013524,10647.0,9,0,2,0,2.0
0,0.132344902,59,0,0.944350548,15974.0,16,0,7,0,1.0
0,0.856395435,44,0,0.516135049,5360.0,5,0,1,0,0.0
0,0.055294471,57,0,0.227755362,9417.0,9,0,2,0,1.0
0,0.335693232,56,0,0.58635231,5216.0,12,0,1,0,0.0
0,0.0,40,0,0.042927074,7966.0,4,0,0,0,1.0
0,0.728457211,30,0,0.513165204,9000.0,10,0,2,0,0.0
0,0.05331696,56,0,0.300786632,22500.0,21,0,3,0,1.0
0,0.001486446,38,0,0.786378638,3332.0,6,0,1,0,2.0
0,0.186602871,37,0,0.195558119,10400.0,9,1,1,0,0.0
0,0.603645873,38,0,0.111088891,10000.0,6,0,0,0,0.0
0,0.80166576,47,0,0.586494234,15000.0,20,0,2,0,1.0
0,0.0,35,0,0.0,2000.0,4,0,0,0,0.0
0,0.555658703,70,0,0.633085238,11285.0,16,0,3,0,0.0
0,0.00335473,64,0,0.033083645,8009.0,5,0,0,0,0.0
0,0.013906979,71,0,0.165720498,8278.0,9,0,1,0,0.0
0,0.00119397,29,0,296.0,0.0,5,0,0,0,0.0
0,0.9999999,38,1,0.362212596,3000.0,2,1,1,1,0.0
0,0.646116608,73,0,0.537803422,5025.0,17,0,1,0,1.0
1,0.327102804,65,4,0.225954809,5000.0,6,0,1,1,0.0
0,0.545205067,65,0,0.849878589,7000.0,14,0,2,0,0.0
0,0.213893053,27,0,0.009991674,1200.0,1,0,0,0,0.0
0,0.106599693,62,0,0.745469522,2427.0,11,0,2,0,1.0
0,0.039390619,47,1,0.005955026,11250.0,5,0,0,0,0.0
0,0.447390932,46,0,0.378468461,12000.0,9,0,2,0,0.0
1,0.9999999,29,0,0.746198217,1906.0,6,0,1,0,1.0
0,0.0,63,0,0.255587949,1028.0,6,0,0,0,0.0
0,0.482583201,44,0,0.182802866,6000.0,9,0,0,0,0.0
0,0.414329284,46,0,0.1184048,5666.0,6,0,0,0,1.0
0,0.043049388,58,0,0.409387497,4750.0,13,0,1,0,0.0
0,0.294072158,70,0,0.80131799,10166.0,10,0,2,0,0.0
0,0.015408389,34,2,0.134216446,4000.0,12,0,0,0,0.0
0,0.708563651,51,0,0.869584118,6900.0,7,0,1,0,0.0
0,0.202674833,40,0,0.452727668,4600.0,8,0,2,0,3.0
0,0.403088139,50,0,0.530891485,9500.0,30,0,2,0,1.0
0,0.052871642,53,0,0.084727685,15000.0,21,0,0,0,0.0
0,0.010138654,62,0,0.51211903,4166.0,6,0,2,0,0.0
0,0.074968656,44,0,0.359980542,6166.0,13,0,2,0,1.0
0,0.9999999,59,0,0.379572206,7900.0,5,0,3,0,3.0
0,0.0,53,0,0.421883877,8800.0,14,0,3,0,0.0
0,0.344622928,63,0,0.245918027,3000.0,9,0,1,0,1.0
0,0.084352594,66,0,0.075745367,2481.0,10,0,0,0,0.0
0,0.636375142,26,2,1.459196102,820.0,7,0,0,0,0.0
0,0.38050497,60,0,0.754803294,7650.0,24,0,4,0,0.0
0,0.020855985,85,0,0.005847953,3077.0,4,0,0,0,0.0
0,0.873277702,31,0,0.293926518,4000.0,6,0,0,0,0.0
0,0.009670197,69,0,0.55227078,2333.0,11,0,1,0,0.0
0,0.706647038,34,0,1.234267791,5100.0,4,0,1,0,0.0
0,0.029891011,78,0,0.003999333,6000.0,3,0,0,0,1.0
0,0.017911329,56,0,0.178226514,6833.0,12,0,1,0,1.0
0,0.013058136,53,0,0.095592353,12500.0,7,0,0,0,1.0
1,0.460321168,43,1,0.502492154,10833.0,15,0,4,0,3.0
0,0.730954484,47,0,0.671793886,5200.0,11,0,0,0,2.0
0,0.006666578,71,0,0.540409932,6000.0,14,0,1,0,0.0
0,0.020374491,59,0,0.249218848,8000.0,5,0,1,0,2.0
0,0.9999999,77,0,0.153459943,4580.0,7,0,1,0,1.0
0,0.316367015,50,0,0.522895421,5000.0,19,0,1,0,0.0
0,0.029709423,48,0,0.310922269,4000.0,16,0,1,0,3.0
0,0.0,50,1,0.228607515,15834.0,7,0,1,0,1.0
0,0.080781212,54,0,0.469012395,2500.0,14,0,1,0,0.0
0,0.378708892,59,0,0.77789628,7500.0,20,0,3,0,0.0
0,0.015116661,46,0,0.325586967,4173.0,6,0,1,0,2.0
0,0.024927321,75,0,0.00879824,5000.0,4,0,0,0,1.0
0,0.9999999,39,0,0.012516129,15499.0,1,0,0,0,0.0
0,0.687687496,32,0,0.369941615,9933.0,9,0,2,0,3.0
0,0.023778457,62,0,0.214560983,9600.0,9,0,1,1,0.0
0,0.281933111,54,0,0.271281722,6225.0,5,0,1,0,0.0
0,0.311474044,56,0,0.719363199,2700.0,9,0,1,0,0.0
0,0.28711917,65,0,0.242859397,19010.0,13,0,2,0,1.0
0,0.160675245,58,0,0.086554246,6700.0,3,0,0,0,0.0
0,0.356688548,34,0,0.447883013,5880.0,8,0,2,0,1.0
0,0.050391957,62,0,0.310737852,5000.0,6,0,2,0,0.0
0,0.0,32,0,0.077926421,2989.0,5,0,1,0,1.0
0,0.214195598,43,0,0.984308658,5416.0,17,0,5,0,2.0
0,1.083836351,37,0,0.136575616,1500.0,1,1,0,0,1.0
0,0.147144355,52,0,0.372216776,7140.0,12,0,1,0,3.0
0,0.0,37,1,0.0,5300.0,1,0,0,0,0.0
0,0.9260493,32,0,0.197871311,2066.0,5,0,0,0,1.0
0,0.670333104,53,0,0.062509743,6414.0,8,0,0,0,0.0
0,0.001021717,46,0,0.000331565,3015.0,4,0,0,0,0.0
0,0.923519285,70,0,0.497096604,5682.0,8,0,1,0,0.0
0,0.000464637,50,1,0.172056132,4916.0,4,0,1,0,0.0
0,0.057168831,46,0,0.270072993,10000.0,14,0,2,0,1.0
0,0.060645235,53,1,0.441955193,5400.0,12,0,1,0,2.0
0,0.339852839,61,1,0.395344186,25000.0,24,0,10,0,0.0
0,0.056217847,73,0,0.253763441,8834.0,14,0,2,0,0.0
0,0.02348728,63,0,0.170146841,7422.0,6,0,2,0,0.0
1,0.751730621,48,5,0.308338332,1666.0,13,0,0,0,2.0
0,0.011812635,80,0,0.003504432,4850.0,7,0,0,0,0.0
0,0.001821682,65,0,0.153803688,9056.0,14,0,1,0,1.0
0,0.094456931,40,0,0.951709658,3333.0,15,0,2,0,2.0
0,0.955215885,41,1,1.114295235,3000.0,9,1,2,0,2.0
0,0.001015203,84,0,0.00019996,5000.0,7,0,0,0,0.0
0,0.533744376,39,0,1.163826403,4400.0,8,0,2,0,0.0
0,0.300474535,48,2,0.86197049,2100.0,10,0,1,1,3.0
0,0.131268174,79,0,0.343137255,8363.0,5,0,2,0,0.0
0,0.044254378,68,0,0.121434872,3400.0,8,0,1,0,0.0
1,0.143098514,88,4,0.13655814,10749.0,8,0,1,0,0.0
1,1.060939061,39,2,0.574440433,6924.0,6,3,4,2,0.0
0,0.013849308,77,0,0.001104972,7239.0,6,0,0,0,0.0
0,0.000117034,75,0,18.0,0.0,9,0,0,0,0.0
0,0.19594065,32,1,0.597915762,2302.0,3,0,1,1,1.0
0,0.9999999,49,1,0.0,2036.0,0,0,0,0,0.0
0,0.15812764,61,0,0.01688325,9772.0,3,0,0,0,0.0
0,0.020335244,82,0,0.176145908,4166.0,7,0,1,0,0.0
0,0.309051955,58,0,0.145185829,4600.0,8,0,0,0,0.0
0,0.154663967,25,0,0.006665432,5400.0,3,0,0,0,1.0
0,0.0,44,0,0.133580705,9701.0,11,0,1,0,2.0
0,0.096128238,53,0,0.283167278,5720.0,12,0,1,0,0.0
0,0.0,45,0,0.40409576,10400.0,7,0,1,0,2.0
0,0.061090427,44,0,0.340352463,11064.0,8,0,2,0,3.0
0,0.069130129,53,0,0.244548138,10500.0,24,0,2,0,3.0
0,0.015226912,88,0,0.058397571,4280.0,9,0,1,0,0.0
0,0.133669851,49,0,0.287965882,10785.0,9,0,1,0,1.0
0,0.953976943,37,0,0.831659493,2090.0,6,0,1,0,1.0
0,0.111050167,42,0,0.949683439,3000.0,8,0,2,0,0.0
0,0.767529299,68,0,0.503300804,6967.0,3,0,1,0,0.0
0,0.0,67,0,0.254542338,5833.0,10,0,1,0,0.0
0,0.138322707,52,0,0.368763124,10000.0,10,0,2,0,3.0
0,0.328597382,44,0,0.546872656,6666.0,8,0,2,0,2.0
0,0.2656947,78,1,0.628474305,5000.0,13,1,2,0,1.0
0,0.6053933,49,1,0.635458549,5222.0,14,0,1,0,0.0
0,0.128834356,61,0,0.623308054,10416.0,21,0,3,0,0.0
0,0.0303426,36,0,0.37429917,8917.0,7,0,2,0,0.0
0,0.670774203,47,0,0.322836538,4159.0,7,0,1,0,0.0
0,0.928298335,36,1,0.581434196,8380.0,13,0,2,0,3.0
0,0.001212121,62,0,1116.0,0.0,13,0,1,0,0.0
0,0.58450831,82,0,0.332166958,4000.0,6,0,1,0,0.0
0,0.00656571,52,0,0.276551653,9650.0,8,0,2,0,2.0
0,0.317784988,40,0,0.887900976,5735.0,12,0,2,0,3.0
0,0.331605546,72,1,0.203554568,3600.0,4,0,1,0,0.0
0,0.002587931,58,0,0.169098143,3015.0,5,0,0,0,0.0
0,0.030213746,62,0,0.203846154,6499.0,8,0,1,0,0.0
0,0.1966031,62,0,0.555216353,7533.0,24,0,2,0,0.0
0,0.0,69,0,0.827236916,1776.0,8,0,1,0,1.0
0,0.237664111,65,0,0.132657823,15000.0,17,0,1,0,0.0
0,0.015566148,67,0,0.236443351,13000.0,4,0,3,0,0.0
0,0.330403556,50,0,1.048264531,4868.0,11,0,4,0,1.0
0,0.420583981,52,0,0.533064375,5700.0,18,0,1,0,1.0
0,0.829308535,29,1,0.334784143,8500.0,11,0,0,0,2.0
0,1.466550825,42,4,0.366161616,2375.0,6,5,0,0,3.0
1,0.9999999,52,0,0.011244378,5335.0,2,2,0,0,1.0
0,0.432858869,49,0,0.772371271,6000.0,15,0,2,0,2.0
0,0.125102511,69,0,0.285589301,8000.0,10,0,2,0,0.0
0,0.360576167,43,1,0.240766713,6416.0,10,0,1,0,3.0
0,0.0,58,0,0.132574778,11600.0,10,0,3,0,1.0
0,0.444815615,63,0,0.647243197,7018.0,17,0,4,0,1.0
0,0.294727181,62,0,0.483172276,3000.0,11,0,1,0,0.0
0,0.922453877,49,0,0.808857809,5147.0,7,0,1,0,2.0
0,0.142188258,54,0,0.461529228,8330.0,6,0,2,0,1.0
0,0.344721128,49,0,0.348680117,11250.0,9,0,2,0,2.0
0,0.000393236,57,0,0.372136141,7550.0,14,0,2,0,1.0
0,0.21132745,54,0,0.208366963,7433.0,12,0,1,0,1.0
0,0.97910209,68,0,0.416656864,8500.0,11,0,2,0,0.0
0,0.492709356,54,0,0.150690941,4558.0,7,0,0,0,0.0
0,0.0,39,0,0.736280826,4500.0,10,0,2,0,1.0
0,0.0,68,0,0.123705867,3766.0,2,0,1,0,1.0
0,0.059242595,29,0,0.239040529,1208.0,3,0,0,0,0.0
0,0.327437031,26,0,0.078651685,800.0,7,0,0,1,0.0
0,0.531390477,63,1,0.125858276,15000.0,9,0,0,0,0.0
0,0.006578601,75,0,0.001138952,3511.0,7,0,0,0,0.0
0,0.063793621,48,0,0.43477238,8500.0,8,0,4,0,0.0
0,0.070110701,56,0,0.410285714,5249.0,8,0,1,0,0.0
1,0.9999999,48,3,0.454627134,1112.0,3,1,0,0,0.0
0,0.310141261,81,0,0.186080857,5416.0,6,0,1,0,0.0
0,0.290706075,39,0,0.67554693,5667.0,12,0,2,0,2.0
0,0.9999999,75,0,0.167249825,2857.0,2,0,0,0,1.0
1,0.781020614,58,5,1.445030783,1136.0,5,0,1,2,3.0
0,0.083880003,53,0,0.199647533,7943.0,8,0,1,0,0.0
0,0.010635044,82,0,0.002514993,5168.0,7,0,0,0,0.0
0,0.031510123,46,1,0.006273764,5259.0,5,0,0,0,0.0
0,0.053758925,83,0,0.373523175,3300.0,6,0,0,0,0.0
0,0.13431612,55,0,0.38587781,7250.0,22,0,2,0,2.0
0,0.007927181,65,0,0.002499375,4000.0,9,0,0,0,1.0
0,0.129787705,65,0,0.696434522,3000.0,15,0,3,0,0.0
0,0.048934442,60,0,0.007802975,4100.0,12,0,0,0,0.0
0,0.574817366,54,0,0.451939741,7500.0,8,0,2,0,0.0
0,0.05088722,73,0,0.021138211,10454.0,10,0,0,0,0.0
0,0.0,48,0,0.001076757,6500.0,2,0,0,0,3.0
0,0.967812535,53,1,0.467519685,3047.0,10,0,1,0,0.0
0,0.012682196,41,0,0.120621543,7593.0,8,0,1,0,0.0
0,0.0,27,0,0.052393014,7500.0,4,0,0,0,0.0
0,0.156160854,44,0,0.486562942,4241.0,8,0,2,0,0.0
0,0.292114081,33,0,0.334611697,7300.0,8,0,2,0,0.0
0,0.065455174,70,0,0.29615641,4500.0,15,0,1,0,0.0
0,0.236176382,35,0,0.021257212,3292.0,2,0,0,0,1.0
0,0.137824634,34,0,0.266674796,8200.0,3,0,1,0,0.0
0,0.679980378,48,0,0.457286432,11143.0,7,0,2,0,4.0
0,0.110086983,69,0,0.044986386,8446.0,20,0,0,0,0.0
0,0.068885656,50,0,0.210990826,23000.0,27,0,2,0,1.0
0,0.073848154,69,0,0.161538462,2989.0,6,0,0,0,0.0
0,0.057270281,63,0,0.11451291,31061.0,17,0,1,0,0.0
0,0.0,41,0,0.0,8333.0,1,0,0,0,2.0
0,0.005532964,43,0,0.00037843,5284.0,1,0,0,0,1.0
0,0.001104267,46,0,0.285007072,8483.0,6,0,1,0,3.0
0,0.153140624,44,2,0.255909742,5583.0,12,0,1,0,0.0
0,0.637952559,28,0,0.178256611,4083.0,4,0,0,0,0.0
0,0.979077996,43,0,0.074356877,11000.0,3,0,0,0,1.0
0,0.9999999,57,5,0.302963291,2260.0,6,1,0,2,0.0
0,0.057716485,76,0,88.0,0.0,3,0,0,0,0.0
0,0.896790495,53,0,0.737937449,8600.0,15,0,2,0,1.0
0,0.020267798,29,0,0.012516185,2316.0,6,0,0,0,0.0
0,0.0,61,0,0.000975134,4101.0,4,0,0,0,0.0
0,0.045336925,45,0,0.195540148,10672.0,7,0,2,0,3.0
0,0.233863918,70,0,2.33744856,1700.0,15,0,5,0,0.0
0,0.571355552,51,0,0.732544576,6000.0,8,0,1,0,2.0
0,0.459584597,49,0,0.334440119,17467.0,26,0,8,0,1.0
0,0.252991095,37,2,3.651675485,1133.0,12,0,2,0,3.0
1,0.769158901,58,0,1.322347713,5400.0,15,0,2,0,0.0
0,0.005459146,81,0,0.333989267,5589.0,8,0,2,0,0.0
0,0.001838168,53,0,0.713095635,3000.0,5,0,1,0,0.0
0,0.938967622,64,1,0.497233518,15000.0,6,0,2,0,3.0
0,0.222653912,69,0,0.68426448,1950.0,11,0,0,0,0.0
0,0.602073299,46,0,0.431752765,6600.0,10,0,2,0,2.0
0,0.0,37,0,0.372395469,7150.0,3,0,2,0,2.0
1,0.682727362,43,3,0.691102966,3000.0,8,2,2,0,1.0
0,1064.0,81,0,0.002980483,10400.0,4,0,0,0,0.0
0,0.9999999,38,0,0.643727599,2789.0,5,0,1,0,9.0
0,0.9999999,36,0,0.966813275,2500.0,7,0,1,0,0.0
0,0.0,63,0,0.426816494,10500.0,9,0,1,0,0.0
0,0.01832504,43,0,0.002509,9166.0,5,0,0,0,1.0
0,0.027996267,69,0,0.359440093,6000.0,8,0,2,0,0.0
0,0.040648018,70,0,0.093722981,5782.0,9,0,0,0,0.0
0,0.075615973,67,0,0.577896138,750.0,3,0,0,0,0.0
0,0.002808391,29,0,0.000521648,1916.0,7,0,0,0,0.0
0,0.9999999,52,0,0.004430811,2933.0,1,0,0,0,0.0
1,0.235950701,32,0,0.292376682,2229.0,9,0,0,0,0.0
0,0.275121689,52,0,0.368367231,8800.0,13,0,2,0,0.0
0,0.263473653,38,0,0.543129733,10166.0,5,0,2,0,1.0
0,0.945023096,42,0,0.562820859,3700.0,9,0,1,0,0.0
0,0.615663613,61,0,1.179663938,2320.0,16,0,1,0,0.0
0,0.189886047,64,0,0.197280272,10000.0,15,0,1,0,0.0
0,0.005472365,59,0,0.173119663,8548.0,7,0,1,0,0.0
0,0.472179744,39,1,0.107142857,3667.0,4,0,0,0,0.0
0,0.613938728,36,0,0.254114752,6500.0,10,0,0,0,2.0
0,0.9999999,33,0,0.456089277,2060.0,5,0,1,0,0.0
1,0.311377246,41,0,0.353858457,2500.0,3,0,0,0,4.0
0,0.100534133,45,1,0.046189568,12058.0,8,0,0,0,4.0
0,0.222672811,74,0,0.004643963,7751.0,6,0,0,0,0.0
0,0.9999999,51,0,0.044568245,3230.0,3,0,0,0,0.0
0,0.0,40,0,0.365439093,6000.0,7,0,2,0,2.0
0,0.959481847,46,0,0.263496834,9316.0,7,0,0,0,3.0
0,0.028384606,66,0,0.332583371,20000.0,25,0,4,0,1.0
0,0.126499778,36,0,0.451451644,5200.0,5,2,1,0,1.0
0,0.419053964,52,0,1.03327787,600.0,3,0,1,0,0.0
1,1.013589129,48,0,0.107101816,4350.0,7,0,0,0,0.0
0,0.44264181,56,1,0.106504469,12083.0,11,0,0,0,0.0
0,0.009999851,41,0,0.170685802,8500.0,8,0,1,0,0.0
0,0.083294919,54,0,0.123764026,9000.0,8,0,1,0,0.0
0,0.065493683,39,0,0.621751299,2500.0,4,0,1,0,2.0
0,0.097105582,48,0,1.254553246,4666.0,15,0,2,0,0.0
0,0.818363273,25,0,0.044345898,450.0,3,0,0,0,0.0
0,0.154428632,51,0,0.191380292,15800.0,11,0,2,0,3.0
0,0.219080734,61,1,0.348803012,17000.0,13,0,4,0,2.0
0,0.050489249,63,0,0.16160563,7672.0,4,0,1,0,1.0
0,0.075091821,46,0,0.335254676,8500.0,8,0,1,0,3.0
0,0.0,42,0,0.089565031,4666.0,6,0,1,0,0.0
0,0.309974169,39,0,0.193094829,6400.0,13,0,2,0,1.0
0,0.9999999,65,0,1277.5,1.0,5,0,1,0,1.0
0,0.969806039,29,0,0.200613839,3583.0,7,0,0,2,1.0
0,0.014083737,67,0,0.129409265,4705.0,7,0,1,0,0.0
0,0.166008019,54,0,0.509595613,2917.0,13,0,1,0,0.0
0,0.0,39,0,0.286580895,15000.0,6,0,1,0,5.0
0,0.994727752,62,0,0.402064451,3971.0,8,0,0,0,0.0
0,0.0,45,1,0.296108291,6500.0,10,0,2,0,2.0
0,0.618052428,28,0,0.067386523,5000.0,5,0,0,0,0.0
0,0.369404521,43,0,0.445922782,12250.0,13,0,2,0,3.0
0,0.804654367,50,0,0.266686666,6666.0,11,0,0,0,2.0
0,0.0,62,0,0.362613819,1866.0,11,0,0,0,0.0
0,0.118776245,37,0,0.404548711,5583.0,7,0,1,0,0.0
0,0.018108432,69,0,1.415631627,3300.0,13,1,2,0,0.0
0,0.0469715,48,0,0.07184032,25500.0,9,0,2,0,2.0
0,0.017874553,71,0,0.078793697,12500.0,10,0,1,0,1.0
0,0.008510437,54,0,0.137605564,4025.0,10,0,0,0,0.0
0,0.004699765,71,0,838.0,0.0,4,0,1,0,0.0
0,0.895017497,40,0,0.915463918,2424.0,5,0,2,0,3.0
0,0.027329689,35,0,0.001475289,4066.0,1,0,0,0,0.0
1,0.363520384,54,0,0.35503717,3900.0,6,0,1,0,0.0
0,0.443975917,52,0,0.535377358,7207.0,29,0,1,0,1.0
1,0.815758526,25,1,0.369279327,1900.0,5,0,0,0,1.0
0,0.257581561,42,0,0.165413534,6250.0,4,0,0,0,0.0
0,0.074101568,80,0,0.009958176,5020.0,4,0,0,0,1.0
0,0.460103349,34,0,0.719493477,2605.0,8,0,1,0,0.0
0,0.238144066,27,0,0.165925267,2247.0,4,0,0,0,3.0
0,0.262463547,59,1,0.587342666,8500.0,16,0,2,0,1.0
1,0.9999999,38,1,0.386823891,3900.0,3,1,1,2,2.0
0,0.093512619,43,0,0.34816319,16250.0,5,0,2,0,0.0
0,0.028745631,66,0,0.006225945,8833.0,6,0,0,0,0.0
0,0.404949381,60,0,0.13277897,3727.0,5,0,0,0,4.0
0,0.162870427,59,0,0.269900658,7750.0,20,0,1,0,0.0
0,0.164416712,49,1,0.202999348,4600.0,9,0,1,0,1.0
1,0.807172946,55,5,0.332384699,11946.0,14,0,3,0,1.0
0,0.491630297,30,0,0.869612459,2760.0,6,0,2,0,0.0
0,0.004453055,62,0,1.538773061,6666.0,17,0,4,0,0.0
0,0.049902412,85,0,0.018557318,3340.0,5,0,0,0,1.0
0,0.135995055,45,0,0.177925434,5417.0,19,0,1,0,0.0
0,0.349314554,71,0,0.383392058,10500.0,7,0,2,0,1.0
0,0.22578243,69,0,0.398052343,1642.0,7,0,0,0,1.0
0,0.794280837,69,0,0.384542136,6300.0,8,0,2,0,0.0
0,0.293324904,41,0,0.320079061,8600.0,11,0,1,0,3.0
0,0.380859949,63,1,0.355043685,3776.0,6,0,1,0,0.0
0,0.135039316,41,0,0.033693489,7033.0,3,0,0,0,1.0
0,0.141611218,63,0,0.354596147,11835.0,8,0,2,0,1.0
0,0.925297498,50,0,0.441171219,5600.0,19,0,2,0,0.0
0,0.1728318,43,2,0.274060495,12000.0,9,0,1,0,3.0
0,0.277556517,43,0,0.311721992,5783.0,15,0,1,0,2.0
0,0.445083775,64,0,0.243416011,53500.0,23,0,5,0,0.0
0,0.076610844,41,0,0.349094839,3700.0,4,0,1,0,2.0
0,0.094072648,39,0,0.382065046,9500.0,4,0,1,0,0.0
0,0.051970093,64,0,0.025316456,1500.0,7,0,0,0,0.0
0,0.013133041,52,0,1186.0,0.0,7,0,1,0,0.0
0,0.00305033,77,0,0.0,3571.0,1,0,0,0,0.0
0,0.197750148,30,0,0.031799042,6886.0,7,0,0,0,0.0
0,0.00574175,67,0,0.002332556,3000.0,5,0,0,0,0.0
0,0.907163543,40,1,0.389689821,6866.0,11,0,1,0,2.0
0,0.126645559,32,0,0.1317485,4500.0,6,0,0,0,0.0
0,0.085216632,72,0,0.235944022,4072.0,4,0,1,0,0.0
0,0.193201056,51,0,0.244088907,19750.0,8,0,2,0,0.0
0,0.783216783,23,0,0.028014616,820.0,2,0,0,0,0.0
0,0.006825939,58,0,0.436394401,6500.0,10,0,4,0,2.0
0,0.023864848,59,0,0.437179141,3700.0,10,0,1,0,0.0
0,0.446954783,51,0,0.222841761,5200.0,7,0,0,0,0.0
0,0.946727938,31,0,0.725709716,2500.0,8,0,0,0,0.0
1,0.499030711,30,0,0.706407323,4369.0,4,0,1,0,0.0
0,0.00252249,63,0,0.225155449,9166.0,13,0,3,0,0.0
0,0.132438338,62,0,0.403876582,2527.0,12,0,0,0,0.0
0,0.338732254,74,0,0.069332754,4600.0,5,0,0,0,0.0
0,0.534186325,56,0,0.019436346,2057.0,1,0,0,0,0.0
0,0.46804433,29,1,0.236568097,2400.0,6,1,0,0,0.0
1,0.9999999,51,0,0.0,2871.0,1,0,0,1,0.0
0,0.002264523,70,0,0.009498417,6000.0,5,0,0,0,0.0
0,0.202212236,33,0,0.325160676,4200.0,7,0,1,0,3.0
0,0.0,51,0,0.349907919,3800.0,11,0,1,0,0.0
0,0.106735078,85,1,0.057825485,5775.0,5,0,0,0,0.0
0,0.431203183,47,0,0.421329742,8166.0,13,0,2,0,2.0
0,0.425759456,57,0,0.519461516,6833.0,26,0,2,0,0.0
0,0.355284618,70,0,1.112468408,2373.0,8,0,1,0,1.0
0,0.453895579,45,0,0.098123654,3250.0,4,0,0,0,0.0
0,0.9999999,40,0,0.233063911,12000.0,5,0,1,0,2.0
0,0.807488939,39,0,0.495736548,3400.0,9,0,1,0,2.0
0,0.081232008,83,0,0.046230737,2400.0,4,0,0,0,0.0
0,0.0,49,0,0.454973514,1698.0,8,0,0,0,0.0
0,0.04469972,43,0,0.136402596,8166.0,12,0,1,0,5.0
0,0.178911971,65,0,0.248895925,12000.0,9,0,3,0,0.0
0,0.02365967,82,0,0.011830319,5916.0,15,0,0,0,0.0
0,0.080094886,52,0,0.027192749,3750.0,11,0,0,0,0.0
0,0.396984417,59,0,0.343923573,4500.0,16,0,1,0,0.0
0,0.833851529,68,1,0.820071971,2500.0,10,0,1,0,0.0
0,0.718474952,53,0,0.500848896,5300.0,11,0,0,0,2.0
0,0.9999999,70,0,0.078730317,4000.0,3,0,0,0,2.0
0,0.610730179,63,0,0.549987281,7861.0,19,0,1,0,1.0
0,0.9999999,62,1,0.134017833,3700.0,1,1,1,0,2.0
0,0.325908311,29,0,0.156198542,4250.0,5,0,0,0,0.0
0,0.96200304,42,0,0.603604882,7045.0,9,0,2,0,2.0
0,0.006995461,67,0,0.24920313,3450.0,8,0,0,0,0.0
0,0.168230084,62,0,0.242451067,10166.0,2,0,1,0,0.0
1,1.388611389,27,0,0.036021023,7800.0,3,0,0,1,0.0
0,0.015611136,45,0,0.137558634,9166.0,8,0,1,0,3.0
0,0.093646841,40,0,0.160209948,4000.0,4,0,0,0,1.0
